playerID,birthCountry,birthState,playertype,lat,lon,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO
francfr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Frank,Francisco,Franklin,250,74,R,R,5/14/2004,5/20/2014,franf001,francfr01,45,0,0,0,0,0,0,0,0,0,0,0
francje01,CAN,Canada,AllStar,56.130366,-106.346771,Vancouver,Jeff,Francis,Jeffrey William,220,77,L,L,8/25/2004,10/4/2015,franj003,francje01,7,10,1,0,0,0,0,0,0,0,0,4
francju01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Hato Mayor del Rey,Julio,Franco,Julio Cesar,160,72,R,R,4/23/1982,9/17/2007,franj002,francju01,16,29,3,8,1,0,0,3,0,2,2,4
francju02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bonao,Juan,Francisco,Juan Ramon,245,74,L,R,9/14/2009,9/28/2014,franj005,francju02,14,21,4,9,1,0,1,7,0,0,3,7
francma02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Azua,Maikel,Franco,Maikel Antonio,215,73,R,R,9/2/2014,10/4/2015,franm004,francma02,16,56,5,10,2,0,0,5,0,0,1,13
frank01,,0,AllStar,#N/A,#N/A,,,Franklin,,,,,,1884-09-27,1884-09-27,franu101,frank01,1,3,0,0,0,0,0,0,0,0,0,0
frazege99,,0,AllStar,#N/A,#N/A,,George,Frazer,George K.,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
freiral01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Alejandro,Freire,Alejandro,225,74,R,R,8/9/2005,10/1/2005,freia001,freiral01,25,65,7,16,3,0,1,4,0,0,6,17
friasca01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Nagua,Carlos,Frias,Carlos David,195,76,R,R,8/4/2014,9/30/2015,friac001,friasca01,15,7,0,0,0,0,0,0,0,0,0,4
friasha01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Villa Altagracia,Hanley,Frias,Hanley,160,72,B,R,6/21/1997,10/1/2000,friah001,friasha01,14,26,4,5,1,0,0,1,0,0,1,4
friaspe01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,San Pedro de Macoris,Pepe,Frias,Jesus Maria,159,70,R,R,4/6/1973,8/26/1981,friap101,friaspe01,100,225,19,52,10,1,0,22,1,3,10,24
frierer01,Colombia,Colombia,AllStar,4.570868,-74.297333,Bolivar,Ernesto,Frieri,Ernesto,205,74,R,R,9/26/2009,6/1/2015,friee001,frierer01,2,0,0,0,0,0,0,0,0,0,0,0
frobedo01,CAN,Canada,AllStar,56.130366,-106.346771,Ottawa,Doug,Frobel,Douglas Steven,196,76,L,R,9/5/1982,8/23/1987,frobd001,frobedo01,16,34,5,7,2,0,2,3,1,1,1,11
frutoem01,Colombia,Colombia,AllStar,4.570868,-74.297333,Cartagena,Emiliano,Fruto,Emiliano Ricardo,230,75,R,R,5/14/2006,9/29/2006,frute001,frutoem01,23,0,0,0,0,0,0,0,0,0,0,0
fuchsju99,Germany,Germany,AllStar,51.165691,10.451526,Hamburg,Judge,Fuchs,Emil Edwin,,,,,,,fuche801,fuchsju99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
fuentti01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Tito,Fuentes,Rigoberto,175,71,B,R,8/18/1965,7/9/1978,fuent101,fuentti01,26,72,12,15,1,0,0,1,0,1,5,14
fujikky01,Japan,Japan,AllStar,36.204824,138.252924,Kochi,Kyuji,Fujikawa,Kyuji,190,72,L,R,4/1/2013,5/15/2015,fujik001,fujikky01,12,0,0,0,0,0,0,0,0,0,0,0
fukudko01,Japan,Japan,AllStar,36.204824,138.252924,So-gun,Kosuke,Fukudome,Kosuke,200,72,L,R,3/31/2008,6/3/2012,fukuk001,fukudko01,150,501,79,129,25,3,10,58,12,4,81,104
fukumka01,Japan,Japan,AllStar,36.204824,138.252924,Kita Morokata-gun,Kazuo,Fukumori,Kazuo,175,72,R,R,3/31/2008,4/24/2008,fukuk002,fukumka01,4,0,0,0,0,0,0,0,0,0,0,0
furcara01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Loma de Cabrera,Rafael,Furcal,Rafael,195,68,B,R,4/4/2000,6/21/2014,furcr001,furcara02,131,455,87,134,20,4,4,37,40,14,73,80
gabinar01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Armando,Gabino,Armando Leisdeker,210,75,R,R,8/25/2009,8/26/2010,gabia001,gabinar01,2,0,0,0,0,0,0,0,0,0,0,0
gagneer01,CAN,Canada,AllStar,56.130366,-106.346771,Montreal,Eric,Gagne,Eric Serge,195,74,R,R,9/7/1999,9/25/2008,gagne001,gagneer01,5,10,1,2,0,0,0,1,0,0,0,3
gaisefr01,Germany,Germany,AllStar,51.165691,10.451526,Stuttgart,Fred,Gaiser,Frederick Jacob,,,,R,9/3/1908,9/3/1908,gaisf101,gaisefr01,1,1,0,0,0,0,0,0,0,0,0,0
galaran01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Andres,Galarraga,Andres Jose,235,75,R,R,8/23/1985,10/3/2004,galaa001,galaran01,24,75,9,14,1,0,2,4,1,2,3,18
galarar01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cumana,Armando,Galarraga,Armando Antonio,230,75,R,R,9/15/2007,8/19/2012,galaa002,galarar01,3,0,0,0,0,0,0,0,0,0,0,0
gallayo01,Mexico,Mexico,AllStar,23.634501,-102.552784,Penjamillo,Yovani,Gallardo,Yovani,205,74,R,R,6/18/2007,9/30/2015,gally001,gallayo01,20,40,5,10,3,0,2,6,0,0,1,10
galveba01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Balvino,Galvez,Balvino,170,72,R,R,5/7/1986,10/5/1986,galvb001,galveba01,10,2,0,0,0,0,0,0,0,0,0,1
galvifr01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Punto Fijo,Freddy,Galvis,Freddy Jose,190,70,B,R,4/5/2012,10/4/2015,galvf001,galvifr01,58,190,14,43,15,1,3,24,0,0,7,29
garabed01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bajos de Haina,Eddy,Garabito,Eddy Jorge,186,68,B,R,5/27/2005,8/8/2005,garae001,garabed01,42,88,15,27,5,0,1,8,3,2,8,12
garatvi01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Victor,Garate,Victor J.,210,73,L,L,9/5/2009,9/22/2009,garav001,garatvi01,4,0,0,0,0,0,0,0,0,0,0,0
garbeba01,Cuba,Cuba,AllStar,21.521757,-77.781167,Santiago de Cuba,Barbaro,Garbey,Barbaro,170,70,R,R,4/3/1984,10/2/1988,garbb001,garbeba01,110,327,45,94,17,1,5,52,6,7,17,35
garcefr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Frank,Garces,Frank Yeury,175,71,L,L,8/19/2014,10/4/2015,garcf003,garcefr01,15,0,0,0,0,0,0,0,0,0,0,0
garceri01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Rich,Garces,Richard Aron,250,72,R,R,9/18/1990,7/20/2002,garcr001,garceri01,5,0,0,0,0,0,0,0,0,0,0,0
garciad01,Cuba,Cuba,AllStar,21.521757,-77.781167,Ciego de Avila,Adonis,Garcia,Adonis,190,69,R,R,5/19/2015,10/4/2015,garca004,garciad01,58,191,20,53,12,0,10,26,0,0,5,35
garciam01,D.R.,Dominican Republic,HallofFame,18.735693,-70.162651,Santo Domingo,Amaury,Garcia,Amaury Miguel,160,70,R,R,7/5/1999,10/3/1999,garca001,garciam01,10,24,6,6,0,1,2,2,0,0,3,11
garcian01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Anderson,Garcia,Anderson,180,74,R,R,7/7/2007,7/7/2007,garca002,garcian01,1,0,0,0,0,0,0,0,0,0,0,0
garciav01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Anaco,Avisail,Garcia,Avisail Antonio,240,76,R,R,8/31/2012,10/4/2015,garca003,garciav01,23,47,7,15,0,0,0,3,0,2,3,10
garcica01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Tachira,Carlos,Garcia,Carlos Jesus,185,73,R,R,9/20/1990,4/15/1999,garcc001,garcica01,4,4,1,2,0,0,0,0,0,0,0,2
garcich01,Mexico,Mexico,AllStar,23.634501,-102.552784,Veracruz,Chico,Garcia,Vinicio Otilio,170,68,R,R,4/24/1954,9/20/1954,garcc101,garcich01,39,62,6,7,0,2,0,5,0,0,8,3
garcida01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Moca,Damaso,Garcia,Damaso Domingo,165,73,R,R,6/24/1978,9/12/1989,garcd001,garcida01,18,41,5,8,0,0,0,1,1,0,2,6
garcifr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,La Romana,Freddy,Garcia,Freddy Adrian,190,74,R,R,5/2/1995,10/3/1999,garcf001,garcifr01,42,57,5,8,1,1,0,1,0,1,8,17
garcifr02,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Freddy,Garcia,Freddy Antonio,250,76,R,R,4/7/1999,9/24/2013,garcf002,garcifr03,34,4,0,1,0,0,0,1,0,0,0,1
garcigu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Guillermo,Garcia,Guillermo Antonio,215,75,R,R,7/19/1998,4/11/1999,garcg001,garcigu01,12,36,3,7,2,0,2,4,0,0,2,13
garciha01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Harvey,Garcia,Harvey Anderson,170,74,R,R,9/3/2007,9/29/2007,garch001,garciha01,8,0,0,0,0,0,0,0,0,0,0,0
garcija01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Santiago,Casilla,Santiago,210,72,R,R,8/9/2004,10/3/2015,garcj002,garcija01,4,0,0,0,0,0,0,0,0,0,0,0
garcija02,Mexico,Mexico,AllStar,23.634501,-102.552784,Reynosa,Jaime,Garcia,Jaime Omar,215,74,L,L,7/11/2008,10/2/2015,garcj004,garcija02,10,1,0,0,0,0,0,0,0,0,2,1
garcijo01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Dajabon,Jose,Garcia,Jose Luis,165,71,R,R,9/11/2006,10/1/2006,garcj003,garcijo01,5,2,0,1,0,0,0,0,0,0,0,1
garcika01,Mexico,Mexico,AllStar,23.634501,-102.552784,Ciudad Obregon,Karim,Garcia,Gustavo Karim,210,72,L,L,9/2/1995,8/24/2004,garck002,garcika01,13,20,1,4,0,0,0,0,0,0,0,4
garcile01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Leo,Garcia,Leonardo Antonio,160,68,L,L,4/6/1987,6/1/1988,garcl001,garcile01,31,30,8,6,0,0,1,2,3,1,4,8
garcile02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Leury,Garcia,Leury,170,68,B,R,4/6/2013,10/3/2015,garcl004,garcile02,25,52,8,10,0,1,0,1,1,0,3,16
garcilu01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Francisco de Macoris,Luis,Garcia,Luis Rafael,175,72,R,R,4/5/1999,5/3/1999,garcl002,garcilu01,8,9,0,1,1,0,0,0,0,0,0,2
garcilu02,Mexico,Mexico,AllStar,23.634501,-102.552784,Hermosillo,Luis,Garcia,Luis Carlos,215,75,R,R,4/10/2002,5/30/2002,garcl003,garcilu02,6,3,0,1,0,0,0,0,0,0,0,1
garcilu03,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Luis,Garcia,Luis Amado,230,75,R,R,7/10/2013,10/4/2015,garcl005,garcilu03,24,2,0,0,0,0,0,0,0,0,0,1
garcimi02,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Miguel,Garcia,Miguel Angel,173,71,L,L,4/30/1987,7/22/1989,garcm001,garcimi02,1,0,0,0,0,0,0,0,0,0,0,0
garcion01,Cuba,Cuba,AllStar,21.521757,-77.781167,Guantanamo,Onelki,Garcia,Onelki,225,75,L,L,9/11/2013,9/20/2013,garco001,garcion01,3,0,0,0,0,0,0,0,0,0,0,0
garcira01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Esperanza,Ramon,Garcia,Ramon,170,70,R,R,4/19/1948,5/31/1948,garcr101,garcira01,4,1,0,1,0,0,0,0,0,0,0,0
garcira03,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Guanare,Ramon,Garcia,Ramon Antonio,200,74,R,R,5/31/1991,9/26/1997,garcr002,garcira03,16,0,0,0,0,0,0,0,0,0,0,0
garcire01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Nagua,Reynaldo,Garcia,Reynaldo,170,75,R,R,7/19/2002,9/26/2003,garcr003,garcire01,3,0,0,0,0,0,0,0,0,0,0,0
garciro01,Venezuela,Venezuela,HallofFame,6.42375,-66.58973,Maracay,Rosman,Garcia,Rosman Jose,215,74,R,R,4/19/2003,8/8/2004,garcr004,garciro01,46,0,0,0,0,0,0,0,0,0,0,0
garciyi01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Moca,Yimi,Garcia,Yimi,210,73,R,R,9/1/2014,10/4/2015,garcy001,garciyi01,8,1,0,0,0,0,0,0,0,0,0,0
gardero01,Germany,Germany,AllStar,51.165691,10.451526,Butzbach,Ron,Gardenhire,Ronald Clyde,175,72,R,R,9/1/1981,10/6/1985,gardr001,gardero01,27,48,2,13,1,0,0,3,2,2,5,9
gardimi01,CAN,Canada,AllStar,56.130366,-106.346771,Sarnia,Mike,Gardiner,Michael James,185,72,B,R,9/8/1990,7/2/1995,gardm002,gardimi01,5,0,0,0,0,0,0,0,0,0,0,0
gardnal01,CAN,Canada,AllStar,56.130366,-106.346771,Toronto,Alex,Gardner,Alexander,,,R,,1884-05-10,1884-05-10,garda102,gardnal01,1,3,0,0,0,0,0,0,0,0,0,0
garibda01,Mexico,Mexico,AllStar,23.634501,-102.552784,Maneadero,Daniel,Garibay,Daniel,154,68,L,L,4/9/2000,9/16/2000,garid001,garibda01,30,15,1,2,0,0,0,1,0,0,0,6
garrigi01,Panama,Panama,AllStar,8.537981,-80.782127,Panama,Gil,Garrido,Gil Gonzalo,150,69,R,R,4/24/1964,10/3/1972,garrg101,garrigi01,14,25,1,2,0,0,0,1,1,0,2,7
gaver01,,0,AllStar,#N/A,#N/A,,,Gavern,,,,,,1874-06-15,1874-06-15,gaveu101,gaver01,1,4,1,0,0,0,0,0,0,0,0,0
geerbi01,,0,AllStar,#N/A,#N/A,,Billy,Geer,William Henry Harrison,160,68,,R,1874-10-15,1885-05-10,geerb101,geerbi01,2,8,0,2,0,0,0,1,0,0,0,0
germaes01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bajos de Haina,Esteban,German,Esteban,195,69,R,R,5/21/2002,9/27/2011,germe001,germaes01,9,35,4,7,0,0,0,0,1,0,4,11
germafr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Franklyn,German,Franklyn Miguel,260,79,R,R,9/7/2002,5/20/2008,germf001,germafr01,7,0,0,0,0,0,0,0,0,0,0,0
germego01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Guaymate,Gonzalez,Germen,Gonzalez German,200,73,R,R,7/12/2013,10/4/2015,germg001,germego01,29,1,0,0,0,0,0,0,0,0,0,1
geronce01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,El Seibo,Cesar,Geronimo,Cesar Francisco,165,72,L,L,4/16/1969,8/28/1983,geroc101,geronce01,28,8,8,2,1,0,0,0,0,0,0,3
gervasa01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sabana de la Mar,Sammy,Gervacio,Samuel,175,72,R,R,8/14/2009,5/3/2010,gervs001,gervasa01,29,0,0,0,0,0,0,0,0,0,0,0
gettmja01,Russia,Russia,AllStar,61.52401,105.318756,Frank,Jake,Gettman,Jacob John,185,71,B,L,1897-08-20,1899-05-19,gettj101,gettmja01,36,143,28,45,7,3,3,29,8,0,7,0
getzich01,Germany,Germany,AllStar,51.165691,10.451526,,Pretzels,Getzien,Charles H.,172,70,R,R,1884-08-13,1892-07-19,getzp101,getzich01,17,55,4,6,0,0,0,1,0,0,5,20
gibsoge01,CAN,Canada,AllStar,56.130366,-106.346771,London,George,Gibson,George C.,190,71,R,R,7/2/1905,8/20/1918,gibsg101,gibsoge01,46,135,14,24,2,2,2,14,2,0,15,0
gilbe01,Mexico,Mexico,AllStar,23.634501,-102.552784,Tijuana,Benji,Gil,Romar Benjamin,210,74,R,R,4/5/1993,7/31/2003,gil-b001,gilbe01,22,57,3,7,0,0,0,2,1,2,5,22
gilgahu01,Ireland,Ireland,AllStar,53.41291,-8.24389,,Hugh,Gilgan,Hugh J.,,,,,,,gilgh101,gilgahu01,2,8,2,2,0,0,0,0,0,0,0,0
gilge01,Mexico,Mexico,AllStar,23.634501,-102.552784,Estacion Lagunas,Geronimo,Gil,Geronimo,240,75,R,R,9/8/2001,8/22/2007,gil-g001,gilge01,17,58,3,17,2,0,0,6,0,0,5,7
gilgu01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Gus,Gil,Tomas Gustavo,180,70,R,R,4/11/1967,6/30/1971,gil-g101,gilgu01,51,96,11,11,4,0,0,5,0,0,9,18
gilje01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Jerry,Gil,Jerry Bienvenido,215,75,R,R,8/22/2004,9/27/2007,gil-j001,gilje01,29,86,3,15,2,1,0,8,2,0,0,33
gimenhe01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,San Felipe,Hector,Gimenez,Hector C.,230,70,B,R,9/25/2006,6/29/2013,gimeh001,gimenhe01,2,2,0,0,0,0,0,0,0,0,0,1
gladuro01,CAN,Canada,AllStar,56.130366,-106.346771,Montreal,Roland,Gladu,Joseph Albert Rolland Edouard,185,68,L,R,4/18/1944,5/24/1944,gladr101,gladuro01,21,66,5,16,2,1,1,7,0,0,3,8
goldsiz01,Russia,Russia,HallofFame,61.52401,105.318756,Odessa,Izzy,Goldstein,Isidore,160,72,B,R,4/24/1932,7/27/1932,goldi101,goldsiz01,16,17,3,5,1,0,0,3,0,0,0,1
gomesya01,Brazil,Brazil,AllStar,-14.235004,-51.92528,Sao Paulo,Yan,Gomes,Yan,215,74,R,R,5/17/2012,10/3/2015,gomey001,gomesya01,43,98,9,20,4,0,4,13,0,0,6,32
gomezal01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Loma de Cabrera,Alexis,Gomez,Alexis de Jesus,180,74,L,L,6/16/2002,9/28/2006,gomea001,gomezal01,5,10,0,2,0,0,0,0,0,0,0,2
gomezca01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santiago,Carlos,Gomez,Carlos Argelis,220,75,R,R,5/13/2007,9/30/2015,gomec002,gomezca01,58,125,14,29,3,0,2,12,12,3,8,27
gomezch01,Mexico,Mexico,AllStar,23.634501,-102.552784,Mazatlan,Chile,Gomez,Jose Luis,165,70,R,R,7/27/1935,5/30/1942,gomec101,gomezch01,67,222,24,51,3,0,0,16,2,0,17,34
gomezhe01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Hector,Gomez,Hector Alexis,195,74,R,R,9/16/2011,8/5/2015,gomeh001,gomezhe01,2,6,1,2,0,0,0,0,0,0,1,2
gomezje01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Caracas,Jeanmar,Gomez,Jeanmar Alejandro,220,75,R,R,7/18/2010,9/27/2015,gomej002,gomezje01,11,0,0,0,0,0,0,0,0,0,0,0
gomezlu01,Mexico,Mexico,AllStar,23.634501,-102.552784,Guadalajara,Luis,Gomez,Luis,150,69,R,R,4/28/1974,10/4/1981,gomel101,gomezlu01,82,168,18,35,1,0,0,3,2,3,12,16
gomezma01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Bani,Mauro,Gomez,Mauro Alexis,230,74,R,R,5/13/2012,10/1/2012,gomem001,gomezma01,37,102,14,28,5,2,2,17,0,0,8,26
gomezpr01,Cuba,Cuba,AllStar,21.521757,-77.781167,Central Preston,Preston,Gomez,Preston,170,71,R,R,5/5/1944,8/12/1944,gomep101,gomezpr01,8,7,2,2,1,0,0,2,0,0,0,4
gonzaal02,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Cagua,Alex,Gonzalez,Alexander,210,73,R,R,8/25/1998,4/17/2014,gonza002,gonzaal02,25,86,11,13,2,0,3,7,0,0,9,30
gonzaal03,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,Alberto,Gonzalez,Alberto Ramon,195,70,R,R,9/1/2007,7/19/2013,gonza005,gonzaal03,12,14,3,1,0,0,0,1,0,1,1,1
gonzaca01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,Carlos,Gonzalez,Carlos Eduardo,220,73,L,L,5/30/2008,10/4/2015,gonzc001,gonzaca01,85,302,31,73,22,1,4,26,4,1,13,81
gonzade01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Sabana Grande de Boya,Denny,Gonzalez,Denio Mariano,165,71,R,R,8/6/1984,9/21/1989,gonzd001,gonzade01,26,82,9,15,3,1,0,4,1,1,7,21
gonzaed01,Mexico,Mexico,AllStar,23.634501,-102.552784,San Nicolas de los Garza,Edgar,Gonzalez,Edgar Gerardo,210,74,R,R,6/1/2003,5/25/2013,gonze001,gonzaed01,9,4,1,1,0,0,0,0,0,0,0,0
gonzaen01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Ciudad Bolivar,Enrique,Gonzalez,Enrique Cesar,225,70,R,R,5/28/2006,6/8/2011,gonze002,gonzaen01,23,32,3,9,1,0,0,3,0,0,0,8
gonzaeu01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Eusebio,Gonzalez,Eusebio Miguel,165,70,R,R,7/26/1918,8/6/1918,gonze101,gonzaeu01,3,5,2,2,0,1,0,0,0,0,1,1
gonzafr99,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Fredi,Gonzalez,Fredi Jesus,190,73,R,R,,,gonzf801,gonzafr99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
gonzage01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Rio Caribe,German,Gonzalez,German Jose,170,72,R,R,8/5/1988,9/25/1989,gonzg001,gonzage01,16,0,0,0,0,0,0,0,0,0,0,0
gonzaje01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracaibo,Geremi,Gonzalez,Geremis Segundo,200,74,R,R,5/27/1997,9/26/2006,gonzj003,gonzaje01,23,40,1,4,0,0,0,1,0,0,3,12
gonzajo02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Puerto Plata,Jose,Gonzalez,Jose Rafael,190,74,R,R,9/2/1985,7/30/1992,gonzj001,gonzajo02,23,11,6,3,2,0,0,0,1,1,1,3
gonzaju01,Cuba,Cuba,AllStar,21.521757,-77.781167,Banes,Julio,Gonzalez,Julio Enrique,150,71,R,R,8/9/1949,9/25/1949,gonzj102,gonzaju01,13,5,0,1,0,0,0,0,0,0,2,3
gonzala02,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Cristobal,Lariel,Gonzalez,Lariel Alfonso,228,76,R,R,9/22/1998,9/22/1998,gonzl003,gonzala02,1,0,0,0,0,0,0,0,0,0,0,0
gonzalu02,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Maracay,Luis,Gonzalez,Luis Alberto,170,71,R,R,4/6/2004,8/29/2006,gonzl004,gonzalu02,102,322,42,94,17,2,12,40,1,5,15,67
gonzama01,Venezuela,Venezuela,HallofFame,6.42375,-66.58973,Puerto Ordaz,Marwin,Gonzalez,Marwin Javier,205,73,B,R,4/6/2012,10/4/2015,gonzm002,gonzama01,80,205,21,48,13,0,2,12,3,3,13,29
gonzami01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Mike,Gonzalez,Miguel Angel,200,73,R,R,9/28/1912,9/7/1932,gonzm101,gonzami01,1,2,0,0,0,0,0,0,0,0,1,1
gonzami03,Mexico,Mexico,AllStar,23.634501,-102.552784,Guadalajara,Miguel,Gonzalez,Miguel Angel,170,73,R,R,5/29/2012,9/30/2015,gonzm003,gonzami03,18,0,0,0,0,0,0,0,0,0,0,0
gonzami04,Venezuela,Venezuela,AllStar,6.42375,-66.58973,Porlamar,Miguel,Gonzalez,Miguel Antonio,220,71,R,R,9/10/2013,9/28/2013,gonzm004,gonzami04,5,9,0,2,0,0,0,0,0,0,0,3
gonzami05,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Miguel,Gonzalez,Miguel Alfredo,210,75,R,R,9/3/2014,9/27/2014,gonzm006,gonzami05,6,0,0,0,0,0,0,0,0,0,0,0
gonzaor01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Orlando,Gonzalez,Orlando Eugene,180,74,L,L,6/7/1976,10/5/1980,gonzo101,gonzaor01,28,68,5,17,2,0,0,4,1,2,5,7
gonzape01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,San Pedro de Macoris,Pedro,Gonzalez,Pedro,176,72,R,R,4/11/1963,9/27/1967,gonzp101,gonzape01,14,26,3,5,1,0,0,1,0,1,0,5
gonzase01,Panama,Panama,AllStar,8.537981,-80.782127,Santiago,Severino,Gonzalez,Severino Yunier,155,74,R,R,4/28/2015,7/9/2015,gonzs001,gonzase01,7,10,2,1,0,0,0,1,0,0,1,4
gonzato01,Cuba,Cuba,AllStar,21.521757,-77.781167,Central Cunagua,Tony,Gonzalez,Andres Antonio,170,69,L,R,4/12/1960,9/29/1971,gonzt101,gonzato01,39,99,10,21,5,1,3,14,1,0,4,27
gonzavi01,Cuba,Cuba,AllStar,21.521757,-77.781167,Quivican,Vince,Gonzales,Wenceslao,165,73,L,L,4/13/1955,4/13/1955,gonzv101,gonzavi01,1,0,0,0,0,0,0,0,0,0,0,0
gonzawi01,Venezuela,Venezuela,AllStar,6.42375,-66.58973,,Wiki,Gonzalez,Wiklenman Vicente,175,71,R,R,8/14/1999,5/24/2006,gonzw001,gonzawi01,30,83,7,21,2,1,3,12,0,0,1,8
gorbogl01,CAN,Canada,AllStar,56.130366,-106.346771,Drumheller,Glen,Gorbous,Glen Edward,175,74,L,R,4/11/1955,5/5/1957,gorbg101,gorbogl01,8,18,2,6,3,0,0,4,0,0,3,1
gouzzcl01,France,France,AllStar,46.227638,2.213749,,Claude,Gouzzie,Claude,170,69,R,R,7/22/1903,7/22/1903,gouzc101,gouzzcl01,1,1,0,0,0,0,0,0,0,0,0,0
gracefr01,D.R.,Dominican Republic,AllStar,18.735693,-70.162651,Santo Domingo,Frank,Gracesqui,Franklyn Benjamin,245,77,B,L,4/29/2004,5/11/2004,gracf001,gracefr01,7,0,0,0,0,0,0,0,0,0,0,0
grandya01,Cuba,Cuba,AllStar,21.521757,-77.781167,La Habana,Yasmani,Grandal,Yasmani,225,73,B,R,6/2/2012,10/4/2015,grany001,grandya01,60,192,28,57,7,1,8,36,0,0,31,39
graneja01,CAN,Canada,AllStar,56.130366,-106.346771,St. Thomas,Jack,Graney,John Gladstone,180,69,L,L,4/30/1908,6/28/1922,granj104,graneja01,2,0,0,0,0,0,0,0,0,0,0,0
